"","X1","classification_id","subject_ids","user_name","workflow_version","task_index","task","task_label","value","total_submissions","submission_index","choice","choice.1","Number","SnowDepth","Young","Antlers","Precipitation","behavior_CLIMBING","behavior_DIGGING","behavior_FLYING","behavior_FORAGINGEATING","behavior_INTERACTING","behavior_OTHER","behavior_SITTINGSTANDINGLYING","behavior_WALKINGRUNNING","subject_ids_1","ForestType","ForestName","Image1","Image2","Image3","Camera","SDCard","PhotoBatch","Class_Round"
"798",1616,156442270,31428774,"brigidbarstow",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428774,"Pine","WF","22_18_WF_0220.JPG","22_18_WF_0221.JPG","22_18_WF_0222.JPG",22,18,1,1
"799",1627,156479033,31428831,"kdmccr18",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""YES"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,1,NA,"NO",NA,"YES",0,0,0,1,0,0,0,0,31428831,"Deciduous","SH","23_03_SH_0019.JPG","23_03_SH_0020.JPG","23_03_SH_0021.JPG",23,3,1,1
"800",1629,156479204,31428620,"kdmccr18",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428620,"Pine","WHIP","18_16_WHIP_000001.JPG","18_16_WHIP_000002.JPG","18_16_WHIP_000003.JPG",18,16,1,1
"801",1631,156479556,31429141,"kdmccr18",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"", ""WALKINGRUNNING"", ""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"010CM","NO","NO","NO",0,0,0,1,0,0,1,1,31429141,"Pine","WHIP","32_17_WHIP_0034.JPG","32_17_WHIP_0035.JPG","32_17_WHIP_0036.JPG",32,17,1,1
"802",1632,156479685,31428515,"kdmccr18",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428515,"Pine","DEG","15_14_DEG_000202.JPG","15_14_DEG_000203.JPG","15_14_DEG_000204.JPG",15,14,1,1
"803",1633,156479765,31428568,"kdmccr18",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,NA,"NO","NO","NO",0,0,0,0,0,0,0,1,31428568,"Deciduous","BC","17_24_BC_000118.JPG","17_24_BC_000119.JPG","17_24_BC_000120.JPG",17,24,1,1
"804",1644,156481429,31428686,"kdmccr18",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428686,"Deciduous","DON","21_21_DON_0132.JPG","21_21_DON_0133.JPG","21_21_DON_0134.JPG",21,21,1,1
"805",1648,156482065,31428646,"kdmccr18",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428646,"Deciduous","DON","21_21_DON_0009.JPG","21_21_DON_0010.JPG","21_21_DON_0011.JPG",21,21,1,1
"806",1649,156482149,31428494,"kdmccr18",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""3040CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"3040CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428494,"Pine","DEG","15_14_DEG_000139.JPG","15_14_DEG_000140.JPG","15_14_DEG_000141.JPG",15,14,1,1
"807",1660,156483392,31429023,"kdmccr18",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""3040CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"3040CM","NO","NO","NO",0,0,0,0,0,0,0,1,31429023,"Pine","DEG","29_19_DEG_0289.JPG","29_19_DEG_0290.JPG","29_19_DEG_0291.JPG",29,19,1,1
"808",1662,156483683,31428906,"kdmccr18",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,1,"1020CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31428906,"Deciduous","SH","25_09_SH_0036.JPG","25_09_SH_0037.JPG","25_09_SH_0038.JPG",25,9,1,1
"809",1663,156483808,31428963,"kdmccr18",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"010CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428963,"Pine","DEG","29_19_DEG_0094.JPG","29_19_DEG_0095.JPG","29_19_DEG_0096.JPG",29,19,1,1
"810",1664,156483896,31429105,"kdmccr18",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""3040CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"3040CM","NO","NO","NO",0,0,0,0,0,0,0,1,31429105,"Pine","DEG","29_19_DEG_0535.JPG","29_19_DEG_0536.JPG","29_19_DEG_0537.JPG",29,19,1,1
"811",1677,156485651,31429070,"kdmccr18",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31429070,"Pine","DEG","29_19_DEG_0430.JPG","29_19_DEG_0431.JPG","29_19_DEG_0432.JPG",29,19,1,1
"812",1679,156486098,31428338,"kdmccr18",123.17,1,"T0",NA,"list(list(choice = ""PORCUPINE"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"PORCUPINE",NA,1,"1020CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31428338,"Deciduous","BC","11_13_BC_000070.JPG","11_13_BC_000071.JPG","11_13_BC_000072.JPG",11,13,1,1
"813",1694,156487697,31428931,"kdmccr18",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428931,"Pine","DEG","28_15_DEG_0011.JPG","28_15_DEG_0012.JPG","28_15_DEG_0013.JPG",28,15,1,1
"814",1703,156488335,31428523,"kdmccr18",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""3040CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"3040CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428523,"Pine","DEG","15_14_DEG_000226.JPG","15_14_DEG_000227.JPG","15_14_DEG_000228.JPG",15,14,1,1
"815",1712,156489349,31428342,"kdmccr18",123.17,1,"T0",NA,"list(list(choice = ""PORCUPINE"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"PORCUPINE",NA,1,"010CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31428342,"Deciduous","BC","11_13_BC_000082.JPG","11_13_BC_000083.JPG","11_13_BC_000084.JPG",11,13,1,1
"816",1713,156489389,31428914,"kdmccr18",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428914,"Deciduous","SH","25_09_SH_0060.JPG","25_09_SH_0061.JPG","25_09_SH_0062.JPG",25,9,1,1
"817",1715,156489571,31429148,"kdmccr18",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"", ""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"010CM","NO","NO","NO",0,0,0,1,0,0,1,1,31429148,"Pine","WHIP","32_17_WHIP_0055.JPG","32_17_WHIP_0056.JPG","32_17_WHIP_0057.JPG",32,17,1,1
"818",1731,156490945,31429146,"kdmccr18",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"010CM","NO","NO","NO",0,0,0,0,0,0,1,0,31429146,"Pine","WHIP","32_17_WHIP_0049.JPG","32_17_WHIP_0050.JPG","32_17_WHIP_0051.JPG",32,17,1,1
"819",1733,156491151,31429152,"brigidbarstow",123.17,1,"T0",NA,"list(list(choice = ""FOXRED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""3040CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"FOXRED",NA,1,"3040CM","NO",NA,"NO",0,0,0,0,0,0,1,0,31429152,"Pine","WHIP","32_17_WHIP_0067.JPG","32_17_WHIP_0068.JPG","32_17_WHIP_0069.JPG",32,17,1,1
"820",1736,156491692,31428310,"brigidbarstow",123.17,1,"T0",NA,"list(list(choice = ""COTTONTAILRABBIT"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""YES"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"COTTONTAILRABBIT",NA,1,"1020CM","NO",NA,"YES",0,0,0,0,0,0,0,1,31428310,"Pine","DEG","08_23_DEG_000007.JPG","08_23_DEG_000008.JPG","08_23_DEG_000009.JPG",8,23,1,1
"821",1742,156503530,31428757,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"1020CM","NO","NO","NO",0,0,0,1,0,0,0,1,31428757,"Pine","WF","22_18_WF_0166.JPG","22_18_WF_0167.JPG","22_18_WF_0168.JPG",22,18,1,1
"822",1753,156505078,31428509,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428509,"Pine","DEG","15_14_DEG_000184.JPG","15_14_DEG_000185.JPG","15_14_DEG_000186.JPG",15,14,1,1
"823",1754,156505146,31428796,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428796,"Pine","WF","22_18_WF_0286.JPG","22_18_WF_0287.JPG","22_18_WF_0288.JPG",22,18,1,1
"824",1757,156505404,31428457,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"1020CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428457,"Pine","DEG","15_14_DEG_000022.JPG","15_14_DEG_000023.JPG","15_14_DEG_000024.JPG",15,14,1,1
"825",1760,156507386,31428772,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"1020CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428772,"Pine","WF","22_18_WF_0214.JPG","22_18_WF_0215.JPG","22_18_WF_0216.JPG",22,18,1,1
"826",1768,156508230,31428950,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"010CM","NO","NO","NO",0,0,0,1,0,0,0,1,31428950,"Pine","DEG","29_19_DEG_0052.JPG","29_19_DEG_0053.JPG","29_19_DEG_0054.JPG",29,19,1,1
"827",1778,156509655,31428802,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""YES"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"1020CM","NO","YES","NO",0,0,0,0,0,0,0,1,31428802,"Pine","WF","22_18_WF_0304.JPG","22_18_WF_0305.JPG","22_18_WF_0306.JPG",22,18,1,1
"828",1785,156510557,31428800,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428800,"Pine","WF","22_18_WF_0298.JPG","22_18_WF_0299.JPG","22_18_WF_0300.JPG",22,18,1,1
"829",1790,156511036,31429150,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31429150,"Pine","WHIP","32_17_WHIP_0061.JPG","32_17_WHIP_0062.JPG","32_17_WHIP_0063.JPG",32,17,1,1
"830",1794,156511211,31428833,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"010CM","NO","NO",NA,0,0,0,1,0,0,0,1,31428833,"Deciduous","SH","23_03_SH_0025.JPG","23_03_SH_0026.JPG","23_03_SH_0027.JPG",23,3,1,1
"831",1805,156521564,31428643,"ksalathe",123.17,1,"T0",NA,"list(list(choice = ""HUMAN"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""OTHER"")), filters = list()))",1,1,"HUMAN",NA,1,"010CM",NA,NA,"NO",0,0,0,0,0,1,0,0,31428643,"Deciduous","DON","21_21_DON_0001.JPG","21_21_DON_0002.JPG",NA,21,21,1,1
"832",1809,156529728,31428623,"LJKinsey",123.17,1,"T0",NA,"list(list(choice = ""RACCOON"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"RACCOON",NA,1,"1020CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31428623,"Pine","WHIP","18_16_WHIP_000010.JPG","18_16_WHIP_000011.JPG","18_16_WHIP_000012.JPG",18,16,1,1
"833",1811,156529818,31428555,"LJKinsey",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"010CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428555,"Deciduous","BC","17_24_BC_000079.JPG","17_24_BC_000080.JPG","17_24_BC_000081.JPG",17,24,1,1
"834",1820,156530514,31428532,"LJKinsey",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"1020CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31428532,"Deciduous","BC","17_24_BC_000010.JPG","17_24_BC_000011.JPG","17_24_BC_000012.JPG",17,24,1,1
"835",1829,156531138,31429198,"LJKinsey",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"1020CM","NO","NO","NO",0,0,0,0,0,0,0,1,31429198,"Pine","WF","33_01_WF_0136.JPG","33_01_WF_0137.JPG","33_01_WF_0138.JPG",33,1,1,1
"836",1838,156531628,31429091,"LJKinsey",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,31429091,"Pine","DEG","29_19_DEG_0493.JPG","29_19_DEG_0494.JPG","29_19_DEG_0495.JPG",29,19,1,1
"837",1863,156533123,31428554,"kdmccr18",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,NA,"NO","NO","NO",0,0,0,0,0,0,1,0,31428554,"Deciduous","BC","17_24_BC_000076.JPG","17_24_BC_000077.JPG","17_24_BC_000078.JPG",17,24,1,1
"838",1874,156533778,31428325,"kdmccr18",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"", ""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,1,"010CM","NO",NA,"NO",0,0,0,1,0,0,0,1,31428325,"Deciduous","BC","11_13_BC_000031.JPG","11_13_BC_000032.JPG","11_13_BC_000033.JPG",11,13,1,1
"839",1882,156534428,31428814,"kdmccr18",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,NA,"NO","NO","NO",0,0,0,0,0,0,0,1,31428814,"Pine","WF","22_18_WF_0343.JPG","22_18_WF_0344.JPG","22_18_WF_0345.JPG",22,18,1,1
"840",1894,156536803,31429166,"not-logged-in-cb31cb7d0240d9126e0e",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""YES"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"2030CM","NO","NO","YES",0,0,0,0,0,0,1,0,31429166,"Pine","WF","33_01_WF_0037.JPG","33_01_WF_0038.JPG","33_01_WF_0039.JPG",33,1,1,1
"841",1901,156537623,31428439,"not-logged-in-cb31cb7d0240d9126e0e",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428439,"Deciduous","DON","14_22_DON_000091.JPG","14_22_DON_000092.JPG","14_22_DON_000093.JPG",14,22,1,1
"842",1905,156573484,31428742,"not-logged-in-73c7c59f9fef707e7334",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,NA,"NO",NA,"NO",0,0,0,0,0,0,0,1,31428742,"Pine","WF","22_18_WF_0121.JPG","22_18_WF_0122.JPG","22_18_WF_0123.JPG",22,18,1,1
"843",1917,156587459,31428861,"LJKinsey",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428861,"Deciduous","SH","23_03_SH_0109.JPG","23_03_SH_0110.JPG","23_03_SH_0111.JPG",23,3,1,1
"844",1920,156587552,31428898,"LJKinsey",123.17,1,"T0",NA,"list(list(choice = ""DOMESTICDOG"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DOMESTICDOG",NA,1,"010CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31428898,"Deciduous","SH","25_09_SH_0012.JPG","25_09_SH_0013.JPG","25_09_SH_0014.JPG",25,9,1,1
"845",1929,156587837,31429154,"LJKinsey",123.17,1,"T0",NA,"list(list(choice = ""HUMAN"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"HUMAN",NA,1,"1020CM",NA,NA,"NO",0,0,0,0,0,0,0,1,31429154,"Pine","WHIP","32_17_WHIP_0073.JPG","32_17_WHIP_0074.JPG","32_17_WHIP_0075.JPG",32,17,1,1
"846",1933,156588002,31428943,"LJKinsey",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"010CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428943,"Pine","DEG","29_19_DEG_0031.JPG","29_19_DEG_0032.JPG","29_19_DEG_0033.JPG",29,19,1,1
